frame,clip_id,recognizer,elapsed_s,total_ms,det_ms,recog_ms,had_face,predicted_label
1,marshall_overhead4040,MobileFaceNet,0.137,0.0,0.0,0.0,0,
2,marshall_overhead4040,MobileFaceNet,0.157,0.0,0.0,0.0,0,
3,marshall_overhead4040,MobileFaceNet,0.18,0.0,0.0,0.0,0,
4,marshall_overhead4040,MobileFaceNet,0.201,0.0,0.0,0.0,0,
5,marshall_overhead4040,MobileFaceNet,0.22,0.0,0.0,0.0,0,
6,marshall_overhead4040,MobileFaceNet,0.243,0.0,0.0,0.0,0,
7,marshall_overhead4040,MobileFaceNet,0.266,0.0,0.0,0.0,0,
8,marshall_overhead4040,MobileFaceNet,0.291,0.0,0.0,0.0,0,
9,marshall_overhead4040,MobileFaceNet,0.318,0.0,0.0,0.0,0,
10,marshall_overhead4040,MobileFaceNet,0.341,0.0,0.0,0.0,0,
11,marshall_overhead4040,MobileFaceNet,0.361,0.0,0.0,0.0,0,
12,marshall_overhead4040,MobileFaceNet,0.383,0.0,0.0,0.0,0,
13,marshall_overhead4040,MobileFaceNet,0.406,0.0,0.0,0.0,0,
14,marshall_overhead4040,MobileFaceNet,0.434,0.0,0.0,0.0,0,
15,marshall_overhead4040,MobileFaceNet,0.462,0.0,0.0,0.0,0,
16,marshall_overhead4040,MobileFaceNet,0.485,0.0,0.0,0.0,0,
17,marshall_overhead4040,MobileFaceNet,0.515,0.0,0.0,0.0,0,
18,marshall_overhead4040,MobileFaceNet,0.539,0.0,0.0,0.0,0,
19,marshall_overhead4040,MobileFaceNet,0.562,0.0,0.0,0.0,0,
20,marshall_overhead4040,MobileFaceNet,0.582,0.0,0.0,0.0,0,
21,marshall_overhead4040,MobileFaceNet,0.603,0.0,0.0,0.0,0,
22,marshall_overhead4040,MobileFaceNet,0.623,0.0,0.0,0.0,0,
23,marshall_overhead4040,MobileFaceNet,0.644,0.0,0.0,0.0,0,
24,marshall_overhead4040,MobileFaceNet,0.666,0.0,0.0,0.0,0,
25,marshall_overhead4040,MobileFaceNet,0.688,0.0,0.0,0.0,0,
26,marshall_overhead4040,MobileFaceNet,0.712,0.0,0.0,0.0,0,
27,marshall_overhead4040,MobileFaceNet,0.731,0.0,0.0,0.0,0,
28,marshall_overhead4040,MobileFaceNet,0.752,0.0,0.0,0.0,0,
29,marshall_overhead4040,MobileFaceNet,0.773,0.0,0.0,0.0,0,
30,marshall_overhead4040,MobileFaceNet,0.796,0.0,0.0,0.0,0,
31,marshall_overhead4040,MobileFaceNet,0.816,0.0,0.0,0.0,0,
32,marshall_overhead4040,MobileFaceNet,0.836,0.0,0.0,0.0,0,
33,marshall_overhead4040,MobileFaceNet,0.858,0.0,0.0,0.0,0,
34,marshall_overhead4040,MobileFaceNet,0.879,0.0,0.0,0.0,0,
35,marshall_overhead4040,MobileFaceNet,0.901,0.0,0.0,0.0,0,
36,marshall_overhead4040,MobileFaceNet,0.923,0.0,0.0,0.0,0,
37,marshall_overhead4040,MobileFaceNet,0.948,0.0,0.0,0.0,0,
38,marshall_overhead4040,MobileFaceNet,0.969,0.0,0.0,0.0,0,
39,marshall_overhead4040,MobileFaceNet,0.991,0.0,0.0,0.0,0,
40,marshall_overhead4040,MobileFaceNet,1.013,0.0,0.0,0.0,0,
41,marshall_overhead4040,MobileFaceNet,1.036,0.0,0.0,0.0,0,
42,marshall_overhead4040,MobileFaceNet,1.057,0.0,0.0,0.0,0,
43,marshall_overhead4040,MobileFaceNet,1.079,0.0,0.0,0.0,0,
44,marshall_overhead4040,MobileFaceNet,1.098,0.0,0.0,0.0,0,
45,marshall_overhead4040,MobileFaceNet,1.118,0.0,0.0,0.0,0,
46,marshall_overhead4040,MobileFaceNet,1.154,0.0,0.0,0.0,0,
47,marshall_overhead4040,MobileFaceNet,1.164,0.0,0.0,0.0,0,
48,marshall_overhead4040,MobileFaceNet,1.184,0.0,0.0,0.0,0,
49,marshall_overhead4040,MobileFaceNet,1.215,0.0,0.0,0.0,0,
50,marshall_overhead4040,MobileFaceNet,1.237,0.0,0.0,0.0,0,
51,marshall_overhead4040,MobileFaceNet,1.258,0.0,0.0,0.0,0,
52,marshall_overhead4040,MobileFaceNet,1.279,0.0,0.0,0.0,0,
53,marshall_overhead4040,MobileFaceNet,1.303,0.0,0.0,0.0,0,
54,marshall_overhead4040,MobileFaceNet,1.324,150.56,66.05,84.01,1,Unknown;Unknown
55,marshall_overhead4040,MobileFaceNet,1.359,150.56,66.05,84.01,1,Unknown;Unknown
56,marshall_overhead4040,MobileFaceNet,1.38,150.56,66.05,84.01,1,Unknown;Unknown
57,marshall_overhead4040,MobileFaceNet,1.408,91.16,13.29,76.36,1,Unknown;Unknown
58,marshall_overhead4040,MobileFaceNet,1.427,91.16,13.29,76.36,1,Unknown;Unknown
59,marshall_overhead4040,MobileFaceNet,1.447,91.16,13.29,76.36,1,Unknown;Unknown
60,marshall_overhead4040,MobileFaceNet,1.467,91.16,13.29,76.36,1,Unknown;Unknown
61,marshall_overhead4040,MobileFaceNet,1.486,95.05,13.73,80.32,1,Unknown;Unknown
62,marshall_overhead4040,MobileFaceNet,1.507,95.05,13.73,80.32,1,Unknown;Unknown
63,marshall_overhead4040,MobileFaceNet,1.538,95.05,13.73,80.32,1,Unknown;Unknown
64,marshall_overhead4040,MobileFaceNet,1.56,95.05,13.73,80.32,1,Unknown;Unknown
65,marshall_overhead4040,MobileFaceNet,1.581,95.05,13.73,80.32,1,Unknown;Unknown
66,marshall_overhead4040,MobileFaceNet,1.6,95.05,13.73,80.32,1,Unknown;Unknown
67,marshall_overhead4040,MobileFaceNet,1.618,95.05,13.73,80.32,1,Unknown;Unknown
68,marshall_overhead4040,MobileFaceNet,1.639,95.05,13.73,80.32,1,Unknown;Unknown
69,marshall_overhead4040,MobileFaceNet,1.66,95.05,13.73,80.32,1,Unknown;Unknown
70,marshall_overhead4040,MobileFaceNet,1.684,133.6,55.78,75.81,1,Unknown;Unknown
71,marshall_overhead4040,MobileFaceNet,1.709,133.6,55.78,75.81,1,Unknown;Unknown
72,marshall_overhead4040,MobileFaceNet,1.731,133.6,55.78,75.81,1,Unknown;Unknown
73,marshall_overhead4040,MobileFaceNet,1.752,133.6,55.78,75.81,1,Unknown;Unknown
74,marshall_overhead4040,MobileFaceNet,1.774,91.11,12.55,78.56,1,Unknown;Unknown
75,marshall_overhead4040,MobileFaceNet,1.795,91.11,12.55,78.56,1,Unknown;Unknown
76,marshall_overhead4040,MobileFaceNet,1.818,91.11,12.55,78.56,1,Unknown;Unknown
77,marshall_overhead4040,MobileFaceNet,1.838,91.11,12.55,78.56,1,Unknown;Unknown
78,marshall_overhead4040,MobileFaceNet,1.861,91.11,12.55,78.56,1,Unknown;Unknown
79,marshall_overhead4040,MobileFaceNet,1.881,91.11,12.55,78.56,1,Unknown;Unknown
80,marshall_overhead4040,MobileFaceNet,1.904,93.3,12.56,78.23,1,Unknown;Unknown
81,marshall_overhead4040,MobileFaceNet,1.926,93.3,12.56,78.23,1,Unknown;Unknown
82,marshall_overhead4040,MobileFaceNet,1.968,93.3,12.56,78.23,1,Unknown;Unknown
83,marshall_overhead4040,MobileFaceNet,1.977,93.3,12.56,78.23,1,Unknown;Unknown
84,marshall_overhead4040,MobileFaceNet,1.997,93.3,12.56,78.23,1,Unknown;Unknown
85,marshall_overhead4040,MobileFaceNet,2.018,93.3,12.56,78.23,1,Unknown;Unknown
86,marshall_overhead4040,MobileFaceNet,2.038,93.3,12.56,78.23,1,Unknown;Unknown
87,marshall_overhead4040,MobileFaceNet,2.062,93.3,12.56,78.23,1,Unknown;Unknown
88,marshall_overhead4040,MobileFaceNet,2.084,93.3,12.56,78.23,1,Unknown;Unknown
89,marshall_overhead4040,MobileFaceNet,2.112,93.3,12.56,78.23,1,Unknown;Unknown
90,marshall_overhead4040,MobileFaceNet,2.135,142.21,60.23,80.47,1,Unknown;Unknown
91,marshall_overhead4040,MobileFaceNet,2.155,142.21,60.23,80.47,1,Unknown;Unknown
92,marshall_overhead4040,MobileFaceNet,2.177,142.21,60.23,80.47,1,Unknown;Unknown
93,marshall_overhead4040,MobileFaceNet,2.199,142.21,60.23,80.47,1,Unknown;Unknown
94,marshall_overhead4040,MobileFaceNet,2.225,105.3,13.59,89.6,1,Unknown;Unknown
95,marshall_overhead4040,MobileFaceNet,2.245,105.3,13.59,89.6,1,Unknown;Unknown
96,marshall_overhead4040,MobileFaceNet,2.276,105.3,13.59,89.6,1,Unknown;Unknown
97,marshall_overhead4040,MobileFaceNet,2.297,105.3,13.59,89.6,1,Unknown;Unknown
98,marshall_overhead4040,MobileFaceNet,2.316,105.3,13.59,89.6,1,Unknown;Unknown
99,marshall_overhead4040,MobileFaceNet,2.334,105.3,13.59,89.6,1,Unknown;Unknown
100,marshall_overhead4040,MobileFaceNet,2.353,105.3,13.59,89.6,1,Unknown;Unknown
101,marshall_overhead4040,MobileFaceNet,2.376,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
102,marshall_overhead4040,MobileFaceNet,2.396,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
103,marshall_overhead4040,MobileFaceNet,2.426,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
104,marshall_overhead4040,MobileFaceNet,2.446,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
105,marshall_overhead4040,MobileFaceNet,2.467,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
106,marshall_overhead4040,MobileFaceNet,2.486,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
107,marshall_overhead4040,MobileFaceNet,2.504,157.66,11.54,144.61,1,Unknown;Unknown;Unknown
108,marshall_overhead4040,MobileFaceNet,2.534,147.34,12.09,132.73,1,Unknown;Unknown;Unknown
109,marshall_overhead4040,MobileFaceNet,2.552,147.34,12.09,132.73,1,Unknown;Unknown;Unknown
110,marshall_overhead4040,MobileFaceNet,2.571,147.34,12.09,132.73,1,Unknown;Unknown;Unknown
111,marshall_overhead4040,MobileFaceNet,2.59,147.34,12.09,132.73,1,Unknown;Unknown;Unknown
112,marshall_overhead4040,MobileFaceNet,2.61,88.77,19.35,67.92,1,Unknown;Unknown
113,marshall_overhead4040,MobileFaceNet,2.631,88.77,19.35,67.92,1,Unknown;Unknown
114,marshall_overhead4040,MobileFaceNet,2.654,88.77,19.35,67.92,1,Unknown;Unknown
115,marshall_overhead4040,MobileFaceNet,2.675,88.77,19.35,67.92,1,Unknown;Unknown
116,marshall_overhead4040,MobileFaceNet,2.694,88.77,19.35,67.92,1,Unknown;Unknown
117,marshall_overhead4040,MobileFaceNet,2.714,88.77,19.35,67.92,1,Unknown;Unknown
118,marshall_overhead4040,MobileFaceNet,2.743,88.77,19.35,67.92,1,Unknown;Unknown
119,marshall_overhead4040,MobileFaceNet,2.764,88.77,19.35,67.92,1,Unknown;Unknown
120,marshall_overhead4040,MobileFaceNet,2.786,88.77,19.35,67.92,1,Unknown;Unknown
121,marshall_overhead4040,MobileFaceNet,2.807,118.51,51.75,66.26,1,Unknown;Unknown
122,marshall_overhead4040,MobileFaceNet,2.826,118.51,51.75,66.26,1,Unknown;Unknown
123,marshall_overhead4040,MobileFaceNet,2.846,118.51,51.75,66.26,1,Unknown;Unknown
124,marshall_overhead4040,MobileFaceNet,2.867,93.61,12.76,80.85,1,Unknown;Unknown
125,marshall_overhead4040,MobileFaceNet,2.896,93.61,12.76,80.85,1,Unknown;Unknown
126,marshall_overhead4040,MobileFaceNet,2.933,93.61,12.76,80.85,1,Unknown;Unknown
127,marshall_overhead4040,MobileFaceNet,2.951,93.61,12.76,80.85,1,Unknown;Unknown
128,marshall_overhead4040,MobileFaceNet,2.973,93.61,12.76,80.85,1,Unknown;Unknown
129,marshall_overhead4040,MobileFaceNet,3.0,77.07,10.45,66.61,1,Unknown;Unknown
130,marshall_overhead4040,MobileFaceNet,3.021,77.07,10.45,66.61,1,Unknown;Unknown
131,marshall_overhead4040,MobileFaceNet,3.04,77.07,10.45,66.61,1,Unknown;Unknown
132,marshall_overhead4040,MobileFaceNet,3.06,77.07,10.45,66.61,1,Unknown;Unknown
133,marshall_overhead4040,MobileFaceNet,3.081,77.07,10.45,66.61,1,Unknown;Unknown
134,marshall_overhead4040,MobileFaceNet,3.102,77.07,10.45,66.61,1,Unknown;Unknown
135,marshall_overhead4040,MobileFaceNet,3.121,77.07,10.45,66.61,1,Unknown;Unknown
136,marshall_overhead4040,MobileFaceNet,3.145,77.07,10.45,66.61,1,Unknown;Unknown
137,marshall_overhead4040,MobileFaceNet,3.167,132.5,57.23,74.26,1,Unknown;Unknown
138,marshall_overhead4040,MobileFaceNet,3.185,50.02,9.52,39.47,1,Unknown;Unknown
139,marshall_overhead4040,MobileFaceNet,3.204,50.02,9.52,39.47,1,Unknown;Unknown
140,marshall_overhead4040,MobileFaceNet,3.223,50.02,9.52,39.47,1,Unknown;Unknown
141,marshall_overhead4040,MobileFaceNet,3.247,50.02,9.52,39.47,1,Unknown;Unknown
142,marshall_overhead4040,MobileFaceNet,3.266,50.02,9.52,39.47,1,Unknown;Unknown
143,marshall_overhead4040,MobileFaceNet,3.299,50.02,9.52,39.47,1,Unknown;Unknown
144,marshall_overhead4040,MobileFaceNet,3.32,50.02,9.52,39.47,1,Unknown;Unknown
145,marshall_overhead4040,MobileFaceNet,3.338,50.02,9.52,39.47,1,Unknown;Unknown
146,marshall_overhead4040,MobileFaceNet,3.365,127.82,52.25,75.57,1,Unknown;Unknown
147,marshall_overhead4040,MobileFaceNet,3.385,127.82,52.25,75.57,1,Unknown;Unknown
148,marshall_overhead4040,MobileFaceNet,3.406,127.82,52.25,75.57,1,Unknown;Unknown
149,marshall_overhead4040,MobileFaceNet,3.426,127.82,52.25,75.57,1,Unknown;Unknown
150,marshall_overhead4040,MobileFaceNet,3.445,127.82,52.25,75.57,1,Unknown;Unknown
151,marshall_overhead4040,MobileFaceNet,3.469,86.86,11.82,75.04,1,Unknown;Unknown
152,marshall_overhead4040,MobileFaceNet,3.489,86.86,11.82,75.04,1,Unknown;Unknown
153,marshall_overhead4040,MobileFaceNet,3.507,86.86,11.82,75.04,1,Unknown;Unknown
154,marshall_overhead4040,MobileFaceNet,3.528,86.86,11.82,75.04,1,Unknown;Unknown
155,marshall_overhead4040,MobileFaceNet,3.554,91.37,12.55,75.77,1,Unknown;Unknown
156,marshall_overhead4040,MobileFaceNet,3.574,91.37,12.55,75.77,1,Unknown;Unknown
157,marshall_overhead4040,MobileFaceNet,3.593,91.37,12.55,75.77,1,Unknown;Unknown
158,marshall_overhead4040,MobileFaceNet,3.614,91.37,12.55,75.77,1,Unknown;Unknown
159,marshall_overhead4040,MobileFaceNet,3.632,91.37,12.55,75.77,1,Unknown;Unknown
160,marshall_overhead4040,MobileFaceNet,3.652,91.37,12.55,75.77,1,Unknown;Unknown
161,marshall_overhead4040,MobileFaceNet,3.673,91.37,12.55,75.77,1,Unknown;Unknown
162,marshall_overhead4040,MobileFaceNet,3.693,131.24,53.51,74.7,1,Unknown;Unknown
163,marshall_overhead4040,MobileFaceNet,3.713,131.24,53.51,74.7,1,Unknown;Unknown
164,marshall_overhead4040,MobileFaceNet,3.735,131.24,53.51,74.7,1,Unknown;Unknown
165,marshall_overhead4040,MobileFaceNet,3.757,131.24,53.51,74.7,1,Unknown;Unknown
166,marshall_overhead4040,MobileFaceNet,3.777,131.24,53.51,74.7,1,Unknown;Unknown
167,marshall_overhead4040,MobileFaceNet,3.796,131.24,53.51,74.7,1,Unknown;Unknown
168,marshall_overhead4040,MobileFaceNet,3.815,89.75,49.22,40.53,1,Unknown;Unknown
169,marshall_overhead4040,MobileFaceNet,3.834,89.75,49.22,40.53,1,Unknown;Unknown
170,marshall_overhead4040,MobileFaceNet,3.853,89.75,49.22,40.53,1,Unknown;Unknown
171,marshall_overhead4040,MobileFaceNet,3.879,89.75,49.22,40.53,1,Unknown;Unknown
172,marshall_overhead4040,MobileFaceNet,3.898,89.75,49.22,40.53,1,Unknown;Unknown
173,marshall_overhead4040,MobileFaceNet,3.927,89.75,49.22,40.53,1,Unknown;Unknown
174,marshall_overhead4040,MobileFaceNet,3.946,89.75,49.22,40.53,1,Unknown;Unknown
175,marshall_overhead4040,MobileFaceNet,3.976,84.0,16.07,67.93,1,Unknown;Unknown
176,marshall_overhead4040,MobileFaceNet,4.01,84.0,16.07,67.93,1,Unknown;Unknown
177,marshall_overhead4040,MobileFaceNet,4.028,84.0,16.07,67.93,1,Unknown;Unknown
178,marshall_overhead4040,MobileFaceNet,4.059,84.0,16.07,67.93,1,Unknown;Unknown
179,marshall_overhead4040,MobileFaceNet,4.079,68.98,29.97,37.5,1,Unknown;Unknown
180,marshall_overhead4040,MobileFaceNet,4.109,68.98,29.97,37.5,1,Unknown;Unknown
181,marshall_overhead4040,MobileFaceNet,4.137,68.98,29.97,37.5,1,Unknown;Unknown
182,marshall_overhead4040,MobileFaceNet,4.155,68.98,29.97,37.5,1,Unknown;Unknown
183,marshall_overhead4040,MobileFaceNet,4.189,68.98,29.97,37.5,1,Unknown;Unknown
184,marshall_overhead4040,MobileFaceNet,4.21,89.48,10.08,77.9,1,Unknown;Unknown
185,marshall_overhead4040,MobileFaceNet,4.24,89.48,10.08,77.9,1,Unknown;Unknown
186,marshall_overhead4040,MobileFaceNet,4.263,89.48,10.08,77.9,1,Unknown;Unknown
187,marshall_overhead4040,MobileFaceNet,4.284,89.48,10.08,77.9,1,Unknown;Unknown
188,marshall_overhead4040,MobileFaceNet,4.307,89.48,10.08,77.9,1,Unknown;Unknown
189,marshall_overhead4040,MobileFaceNet,4.326,89.48,10.08,77.9,1,Unknown;Unknown
190,marshall_overhead4040,MobileFaceNet,4.348,82.22,10.17,71.54,1,Unknown;Unknown
191,marshall_overhead4040,MobileFaceNet,4.371,82.22,10.17,71.54,1,Unknown;Unknown
192,marshall_overhead4040,MobileFaceNet,4.39,82.22,10.17,71.54,1,Unknown;Unknown
193,marshall_overhead4040,MobileFaceNet,4.412,82.22,10.17,71.54,1,Unknown;Unknown
194,marshall_overhead4040,MobileFaceNet,4.433,82.22,10.17,71.54,1,Unknown;Unknown
195,marshall_overhead4040,MobileFaceNet,4.452,82.22,10.17,71.54,1,Unknown;Unknown
196,marshall_overhead4040,MobileFaceNet,4.474,82.22,10.17,71.54,1,Unknown;Unknown
197,marshall_overhead4040,MobileFaceNet,4.494,82.22,10.17,71.54,1,Unknown;Unknown
198,marshall_overhead4040,MobileFaceNet,4.513,125.62,9.59,115.01,1,Unknown;Unknown
199,marshall_overhead4040,MobileFaceNet,4.534,50.29,12.86,35.92,1,Unknown;Unknown
200,marshall_overhead4040,MobileFaceNet,4.553,50.29,12.86,35.92,1,Unknown;Unknown
201,marshall_overhead4040,MobileFaceNet,4.577,50.29,12.86,35.92,1,Unknown;Unknown
202,marshall_overhead4040,MobileFaceNet,4.595,50.29,12.86,35.92,1,Unknown;Unknown
203,marshall_overhead4040,MobileFaceNet,4.626,50.29,12.86,35.92,1,Unknown;Unknown
204,marshall_overhead4040,MobileFaceNet,4.645,50.29,12.86,35.92,1,Unknown;Unknown
205,marshall_overhead4040,MobileFaceNet,4.665,50.29,12.86,35.92,1,Unknown;Unknown
206,marshall_overhead4040,MobileFaceNet,4.683,50.29,12.86,35.92,1,Unknown;Unknown
207,marshall_overhead4040,MobileFaceNet,4.718,136.25,58.39,77.86,1,Unknown;Unknown
208,marshall_overhead4040,MobileFaceNet,4.739,136.25,58.39,77.86,1,Unknown;Unknown
209,marshall_overhead4040,MobileFaceNet,4.757,136.25,58.39,77.86,1,Unknown;Unknown
